timestamp,cpu,memory,disk,top5_processes
2025-04-10 10:53:59,75.08,82.77,95.93,"
steam.exe (PID: 5616) - 97.92% | 113.96 MB | 
Code.exe (PID: 13356) - 37.04% | 268.95 MB | 
Code.exe (PID: 6696) - 12.96% | 204.50 MB | 
Code.exe (PID: 2176) - 7.41% | 131.98 MB | 
explorer.exe (PID: 5632) - 4.02% | 373.49 MB"
2025-04-10 10:55:13,60.65,71.69,96.39,"
steam.exe (PID: 5616) - 71.65% | 138.16 MB | 
System (PID: 4) - 15.89% | 33.40 MB | 
setup.exe (PID: 16364) - 12.15% | 12.07 MB | 
MsMpEng.exe (PID: 5724) - 7.48% | 313.58 MB | 
steamwebhelper.exe (PID: 11544) - 4.98% | 341.34 MB"
2025-04-10 10:59:00,14.29,79.50,93.60,"
chrome.exe (PID: 1784) - 6.23% | 310.88 MB | 
chrome.exe (PID: 11704) - 3.74% | 323.89 MB | 
explorer.exe (PID: 5632) - 3.42% | 374.26 MB | 
chrome.exe (PID: 3744) - 2.18% | 301.84 MB | 
ctfmon.exe (PID: 10924) - 1.56% | 27.91 MB"
2025-04-10 11:00:15,5.24,79.75,93.60,"
chrome.exe (PID: 11704) - 1.86% | 328.99 MB | 
MsMpEng.exe (PID: 5724) - 0.93% | 251.77 MB | 
chrome.exe (PID: 1784) - 0.62% | 303.87 MB | 
System (PID: 4) - 0.62% | 6.43 MB | 
chrome.exe (PID: 1064) - 0.62% | 64.03 MB"
2025-04-10 11:04:02,19.13,78.69,93.59,"
chrome.exe (PID: 1784) - 14.60% | 335.62 MB | 
chrome.exe (PID: 3744) - 3.73% | 301.41 MB | 
chrome.exe (PID: 11704) - 2.48% | 359.30 MB | 
steam.exe (PID: 5616) - 0.93% | 84.57 MB | 
TextInputHost.exe (PID: 11236) - 0.93% | 111.86 MB"
2025-04-10 11:05:16,29.09,79.61,93.59,"
chrome.exe (PID: 1784) - 21.81% | 365.84 MB | 
chrome.exe (PID: 3744) - 6.23% | 307.18 MB | 
dwm.exe (PID: 1972) - 4.98% | 149.29 MB | 
chrome.exe (PID: 11704) - 4.05% | 376.28 MB | 
chrome.exe (PID: 15812) - 2.18% | 102.95 MB"
2025-04-10 11:09:03,48.47,84.69,93.59,"
chrome.exe (PID: 6300) - 32.61% | 459.27 MB | 
chrome.exe (PID: 3744) - 20.20% | 284.37 MB | 
chrome.exe (PID: 11704) - 13.04% | 408.64 MB | 
chrome.exe (PID: 15812) - 8.70% | 122.02 MB | 
ctfmon.exe (PID: 10924) - 3.43% | 27.91 MB"
2025-04-10 11:10:18,33.11,85.38,93.59,"
chrome.exe (PID: 6300) - 31.73% | 448.13 MB | 
chrome.exe (PID: 3744) - 8.40% | 288.58 MB | 
chrome.exe (PID: 11704) - 7.47% | 404.38 MB | 
System (PID: 4) - 3.42% | 6.44 MB | 
chrome.exe (PID: 1064) - 2.80% | 66.33 MB"
2025-04-10 11:14:04,3.74,76.54,93.59,"
Visualizador-Metricas-Sistema.exe (PID: 9492) - 0.31% | 17.71 MB | 
steam.exe (PID: 5616) - 0.31% | 81.25 MB | 
chrome.exe (PID: 3744) - 0.31% | 282.75 MB | 
gamingservices.exe (PID: 7324) - 0.00% | 29.07 MB | 
conhost.exe (PID: 6344) - 0.00% | 10.36 MB"
2025-04-10 11:15:19,27.00,74.59,93.71,"
svchost.exe (PID: 1720) - 58.30% | 52.73 MB | 
steamwebhelper.exe (PID: 5416) - 1.56% | 162.42 MB | 
System (PID: 4) - 1.25% | 6.45 MB | 
steam.exe (PID: 5616) - 1.25% | 80.60 MB | 
MsMpEng.exe (PID: 5724) - 0.94% | 244.20 MB"
